phase,trial,counts,energies,success,iteration,bias_strength
random_control,65,"{'0000': 26, '1110': 27, '0100': 94, '0010': 97, '0001': 81, '1111': 57, '1101': 44, '1011': 62, '0111': 67, '0011': 41, '1010': 114, '1100': 151, '0101': 57, '1001': 51, '0110': 33, '1000': 22}","{'H_AFM': np.float64(0.09375), 'H_FM': np.float64(0.015625), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,66,"{'1110': 28, '1010': 22, '0000': 30, '0010': 30, '1101': 51, '0110': 62, '1000': 50, '1100': 57, '1001': 92, '0101': 64, '1111': 63, '0001': 111, '0100': 62, '0011': 123, '0111': 68, '1011': 111}","{'H_AFM': np.float64(0.326171875), 'H_FM': np.float64(0.197265625), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,67,"{'1101': 35, '0010': 44, '1110': 33, '1011': 81, '0111': 55, '0011': 48, '0100': 113, '0101': 58, '1001': 53, '1100': 20, '0110': 100, '1000': 96, '0001': 70, '1111': 45, '1010': 137, '0000': 36}","{'H_AFM': np.float64(-0.376953125), 'H_FM': np.float64(0.400390625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,68,"{'0000': 36, '1111': 64, '0001': 54, '1110': 39, '1100': 35, '0101': 41, '1001': 39, '1101': 65, '1000': 118, '0110': 93, '0010': 28, '0011': 75, '0111': 56, '1011': 40, '1010': 106, '0100': 135}","{'H_AFM': np.float64(-0.138671875), 'H_FM': np.float64(0.130859375), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,69,"{'1111': 58, '0010': 27, '0100': 59, '0001': 123, '0011': 103, '0111': 62, '1011': 31, '1010': 93, '1101': 74, '0110': 67, '1000': 109, '1100': 56, '0000': 36, '1001': 33, '0101': 57, '1110': 36}","{'H_AFM': np.float64(-0.001953125), 'H_FM': np.float64(-0.013671875), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,70,"{'0010': 32, '1011': 48, '0011': 45, '0111': 29, '1110': 50, '0101': 36, '1001': 68, '1100': 49, '0000': 31, '0001': 76, '1111': 104, '1000': 129, '0110': 72, '1101': 110, '1010': 75, '0100': 70}","{'H_AFM': np.float64(-0.109375), 'H_FM': np.float64(-0.0234375), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,71,"{'1101': 14, '0000': 43, '1100': 26, '1111': 138, '0001': 34, '0010': 90, '0011': 112, '0111': 56, '1011': 61, '1001': 70, '0101': 58, '1110': 113, '1000': 65, '0110': 37, '1010': 46, '0100': 61}","{'H_AFM': np.float64(0.21484375), 'H_FM': np.float64(-0.20703125), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,72,"{'1111': 25, '0000': 32, '1010': 43, '1100': 57, '0100': 114, '1011': 87, '0011': 52, '0111': 51, '1110': 69, '1001': 34, '0101': 69, '1101': 134, '1000': 64, '0110': 24, '0010': 102, '0001': 67}","{'H_AFM': np.float64(-0.0234375), 'H_FM': np.float64(-0.0078125), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,73,"{'1011': 31, '1111': 54, '0001': 89, '0110': 15, '1000': 54, '1100': 105, '1010': 142, '0011': 66, '0111': 98, '1001': 46, '0101': 66, '1110': 82, '0010': 40, '0000': 47, '1101': 26, '0100': 63}","{'H_AFM': np.float64(-0.0234375), 'H_FM': np.float64(-0.03515625), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,74,"{'1011': 28, '0100': 53, '1010': 71, '1111': 71, '0001': 79, '1101': 96, '1100': 45, '0110': 84, '1000': 29, '0010': 53, '0000': 37, '1110': 133, '1001': 59, '0101': 119, '0011': 31, '0111': 36}","{'H_AFM': np.float64(-0.291015625), 'H_FM': np.float64(0.291015625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,75,"{'0010': 29, '0100': 46, '0001': 69, '1111': 88, '0011': 52, '0111': 124, '1011': 57, '1010': 24, '1100': 49, '1001': 56, '0101': 159, '1110': 37, '1101': 120, '1000': 24, '0110': 52, '0000': 38}","{'H_AFM': np.float64(-0.30859375), 'H_FM': np.float64(-0.05859375), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,76,"{'0100': 47, '0001': 78, '1101': 26, '1110': 62, '0010': 59, '0000': 40, '1010': 130, '0101': 64, '1001': 46, '1100': 93, '1111': 66, '1000': 76, '0110': 38, '1011': 24, '0111': 123, '0011': 52}","{'H_AFM': np.float64(-0.193359375), 'H_FM': np.float64(-0.087890625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,77,"{'1010': 28, '1100': 65, '1011': 52, '0111': 90, '0011': 71, '1101': 107, '1000': 19, '0110': 52, '0100': 44, '0000': 35, '0010': 30, '1111': 141, '0001': 66, '1001': 53, '0101': 123, '1110': 48}","{'H_AFM': np.float64(-0.009765625), 'H_FM': np.float64(-0.228515625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,78,"{'0010': 46, '1111': 33, '1000': 70, '0110': 51, '1101': 130, '1011': 70, '0111': 76, '0011': 37, '0000': 33, '0100': 123, '0001': 73, '1100': 47, '1110': 107, '1001': 33, '0101': 68, '1010': 27}","{'H_AFM': np.float64(0.0), 'H_FM': np.float64(0.11328125), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,79,"{'1010': 17, '0010': 34, '1100': 47, '0001': 140, '1111': 59, '1011': 94, '0011': 118, '0111': 55, '0100': 65, '1001': 105, '0101': 84, '1110': 27, '1101': 56, '1000': 39, '0110': 47, '0000': 37}","{'H_AFM': np.float64(0.271484375), 'H_FM': np.float64(0.240234375), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,80,"{'1111': 23, '1100': 48, '0001': 129, '1000': 30, '0110': 97, '1101': 64, '1110': 104, '1011': 48, '0011': 53, '0111': 25, '0100': 58, '0010': 49, '0000': 34, '0101': 73, '1001': 112, '1010': 77}","{'H_AFM': np.float64(-0.125), 'H_FM': np.float64(0.66015625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,81,"{'0001': 77, '1010': 44, '1100': 100, '1011': 77, '0111': 49, '0011': 24, '0010': 109, '0000': 43, '0100': 71, '1111': 144, '1110': 26, '1001': 46, '0101': 49, '1000': 58, '0110': 81, '1101': 26}","{'H_AFM': np.float64(0.158203125), 'H_FM': np.float64(-0.197265625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,82,"{'1000': 28, '0110': 36, '1011': 118, '0111': 41, '0011': 89, '0001': 82, '1111': 71, '1100': 50, '1101': 142, '1110': 29, '1001': 76, '0101': 96, '0000': 26, '0010': 43, '1010': 30, '0100': 67}","{'H_AFM': np.float64(0.064453125), 'H_FM': np.float64(0.072265625), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,83,"{'0100': 62, '0110': 61, '1000': 49, '1100': 32, '1111': 100, '0001': 99, '0000': 38, '0010': 27, '1011': 75, '0011': 133, '0111': 82, '1010': 43, '1110': 28, '1001': 51, '0101': 58, '1101': 86}","{'H_AFM': np.float64(0.232421875), 'H_FM': np.float64(-0.119140625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,84,"{'1110': 53, '1011': 77, '0111': 142, '0011': 71, '1111': 117, '0001': 41, '1000': 31, '0110': 63, '1101': 27, '0010': 76, '0000': 31, '1100': 48, '0101': 21, '1001': 53, '1010': 107, '0100': 66}","{'H_AFM': np.float64(-0.033203125), 'H_FM': np.float64(-0.123046875), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,85,"{'1010': 23, '0001': 45, '1111': 38, '1110': 136, '1000': 32, '0110': 127, '1101': 62, '0100': 93, '0010': 25, '0000': 39, '1100': 104, '0101': 64, '1001': 53, '1011': 64, '0111': 46, '0011': 73}","{'H_AFM': np.float64(0.33203125), 'H_FM': np.float64(0.3828125), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,86,"{'1111': 34, '1100': 22, '1101': 65, '1110': 62, '0010': 79, '0000': 40, '0110': 128, '1000': 50, '0101': 106, '1001': 99, '0111': 55, '0011': 28, '1011': 43, '1010': 97, '0001': 63, '0100': 53}","{'H_AFM': np.float64(-0.625), 'H_FM': np.float64(0.5703125), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,87,"{'1010': 45, '1110': 17, '1111': 61, '0000': 39, '0010': 48, '1101': 33, '1100': 70, '0110': 106, '1000': 96, '0101': 155, '1001': 58, '0001': 70, '1011': 90, '0111': 44, '0011': 27, '0100': 65}","{'H_AFM': np.float64(-0.34375), 'H_FM': np.float64(0.30859375), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,88,"{'1111': 28, '1001': 22, '0101': 52, '0000': 34, '0010': 97, '1011': 128, '0011': 57, '0111': 70, '1100': 39, '1010': 44, '0001': 62, '1110': 38, '1101': 106, '1000': 75, '0110': 38, '0100': 134}","{'H_AFM': np.float64(0.015625), 'H_FM': np.float64(0.0078125), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,89,"{'0010': 26, '0000': 44, '0011': 95, '0111': 65, '1011': 105, '1110': 45, '0101': 50, '1001': 85, '1100': 67, '1000': 25, '0110': 40, '1101': 80, '0001': 157, '1111': 59, '0100': 41, '1010': 40}","{'H_AFM': np.float64(0.337890625), 'H_FM': np.float64(0.142578125), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,90,"{'1110': 28, '0000': 31, '1100': 110, '0110': 50, '1000': 68, '1011': 66, '0111': 46, '0011': 23, '1111': 120, '0001': 126, '1010': 49, '0100': 63, '0010': 82, '1101': 36, '1001': 41, '0101': 85}","{'H_AFM': np.float64(0.10546875), 'H_FM': np.float64(-0.125), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,91,"{'0100': 29, '0000': 42, '1010': 74, '0101': 52, '1001': 58, '1100': 41, '0001': 70, '1111': 56, '1110': 118, '1101': 67, '1000': 24, '0110': 102, '1011': 58, '0011': 51, '0111': 39, '0010': 143}","{'H_AFM': np.float64(-0.158203125), 'H_FM': np.float64(0.216796875), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,92,"{'0000': 35, '1101': 25, '1000': 33, '0110': 49, '0111': 104, '0011': 89, '1011': 73, '1010': 94, '0100': 61, '0101': 27, '1001': 50, '1100': 53, '0010': 102, '1110': 52, '1111': 125, '0001': 52}","{'H_AFM': np.float64(0.095703125), 'H_FM': np.float64(-0.224609375), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,93,"{'1110': 23, '1010': 42, '0010': 46, '0000': 44, '0100': 55, '1100': 53, '1111': 93, '0001': 131, '1011': 65, '0011': 46, '0111': 103, '1001': 141, '0101': 61, '1101': 62, '1000': 31, '0110': 28}","{'H_AFM': np.float64(-0.01171875), 'H_FM': np.float64(0.12890625), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,94,"{'0000': 37, '1100': 46, '1010': 43, '1110': 25, '0100': 60, '1101': 69, '0010': 63, '1011': 54, '0111': 109, '0011': 59, '0001': 136, '1111': 90, '0101': 67, '1001': 110, '0110': 33, '1000': 23}","{'H_AFM': np.float64(-0.01953125), 'H_FM': np.float64(0.0625), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,95,"{'1010': 13, '1110': 43, '1111': 52, '0001': 136, '1101': 46, '1011': 111, '0011': 115, '0111': 53, '0100': 66, '0110': 62, '1000': 28, '1100': 54, '0000': 38, '0010': 29, '1001': 113, '0101': 65}","{'H_AFM': np.float64(0.37890625), 'H_FM': np.float64(0.35546875), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,96,"{'1100': 26, '0000': 32, '0010': 45, '1011': 63, '0111': 73, '0011': 98, '0100': 69, '1111': 140, '0001': 57, '1110': 49, '1001': 93, '0101': 112, '1000': 49, '0110': 24, '1101': 60, '1010': 34}","{'H_AFM': np.float64(0.0), 'H_FM': np.float64(-0.12890625), 'H_TF': np.float64(0.0)}",True,4.0,0.38416814526581844
random_control,97,"{'0000': 25, '1011': 31, '1010': 30, '1101': 108, '0100': 56, '0111': 122, '0011': 90, '0110': 86, '1000': 60, '1100': 121, '1111': 42, '0001': 29, '1001': 67, '0101': 50, '1110': 57, '0010': 50}","{'H_AFM': np.float64(0.13671875), 'H_FM': np.float64(-0.0390625), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,98,"{'1010': 45, '1101': 136, '1100': 59, '1011': 118, '0111': 59, '0011': 80, '0001': 84, '1111': 56, '1110': 29, '1001': 63, '0101': 107, '0010': 43, '0000': 31, '1000': 34, '0110': 38, '0100': 42}","{'H_AFM': np.float64(-0.05078125), 'H_FM': np.float64(0.0546875), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,99,"{'0010': 29, '1100': 140, '0100': 104, '1101': 81, '1011': 63, '0111': 73, '0011': 46, '0110': 99, '1000': 16, '0001': 65, '1111': 52, '1110': 103, '1001': 41, '0101': 49, '1010': 31, '0000': 32}","{'H_AFM': np.float64(0.388671875), 'H_FM': np.float64(0.193359375), 'H_TF': np.float64(0.0)}",False,4.0,0.38416814526581844
random_control,0,"{'1111': 43, '1010': 95, '1110': 103, '0000': 103, '0010': 71, '0111': 29, '0011': 45, '1011': 49, '1100': 61, '0110': 67, '1000': 65, '0101': 66, '1001': 53, '1101': 30, '0001': 60, '0100': 84}","{'H_AFM': np.float64(-0.037109375), 'H_FM': np.float64(0.076171875), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,1,"{'1101': 57, '1100': 74, '0010': 82, '0000': 98, '1001': 57, '0101': 37, '1110': 98, '0110': 60, '1000': 63, '0001': 34, '1111': 40, '0011': 52, '0111': 62, '1011': 35, '1010': 93, '0100': 82}","{'H_AFM': np.float64(-0.005859375), 'H_FM': np.float64(-0.072265625), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,2,"{'0010': 48, '0110': 46, '1000': 62, '1100': 64, '0000': 100, '0001': 78, '1111': 74, '1101': 102, '0100': 79, '0111': 35, '0011': 31, '1011': 60, '1010': 48, '1001': 96, '0101': 59, '1110': 42}","{'H_AFM': np.float64(0.0078125), 'H_FM': np.float64(-0.0703125), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,3,"{'1100': 72, '1010': 102, '0001': 42, '1111': 43, '1110': 97, '0101': 59, '1001': 46, '0110': 70, '1000': 74, '0010': 71, '0000': 90, '0111': 31, '0011': 48, '1011': 63, '1101': 40, '0100': 76}","{'H_AFM': np.float64(-0.04296875), 'H_FM': np.float64(0.05078125), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,4,"{'1010': 38, '0000': 89, '1101': 70, '1011': 77, '0011': 115, '0111': 61, '1100': 32, '0101': 77, '1001': 41, '0110': 88, '1000': 60, '0100': 60, '0001': 45, '1111': 45, '0010': 50, '1110': 76}","{'H_AFM': np.float64(0.115234375), 'H_FM': np.float64(-0.029296875), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,5,"{'0100': 78, '1101': 45, '1100': 81, '0110': 105, '1000': 66, '0010': 76, '0000': 94, '1111': 46, '0001': 56, '1011': 52, '0011': 45, '0111': 64, '1010': 71, '1110': 61, '1001': 37, '0101': 47}","{'H_AFM': np.float64(0.017578125), 'H_FM': np.float64(-0.005859375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,6,"{'0001': 49, '0000': 75, '0100': 104, '1100': 50, '0101': 28, '1001': 56, '1111': 51, '1011': 56, '0111': 35, '0011': 49, '0010': 102, '1101': 46, '1000': 86, '0110': 85, '1110': 83, '1010': 69}","{'H_AFM': np.float64(0.013671875), 'H_FM': np.float64(0.064453125), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,7,"{'0001': 28, '0101': 45, '1001': 51, '1111': 85, '0100': 92, '1100': 67, '1000': 77, '0110': 30, '1101': 59, '1011': 77, '0111': 91, '0011': 83, '1110': 54, '0010': 46, '0000': 94, '1010': 45}","{'H_AFM': np.float64(0.25), 'H_FM': np.float64(-0.3671875), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
random_control,8,"{'1101': 38, '1011': 38, '0100': 67, '0011': 49, '0111': 60, '1100': 88, '1001': 49, '0101': 62, '1110': 70, '0000': 92, '0010': 86, '1010': 77, '1111': 51, '0001': 48, '1000': 65, '0110': 84}","{'H_AFM': np.float64(-0.021484375), 'H_FM': np.float64(-0.052734375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,9,"{'0100': 42, '0011': 64, '0111': 110, '1011': 95, '0000': 90, '0010': 49, '1111': 95, '0001': 41, '1101': 36, '1000': 88, '0110': 44, '1001': 51, '0101': 47, '1110': 55, '1010': 42, '1100': 75}","{'H_AFM': np.float64(0.185546875), 'H_FM': np.float64(-0.361328125), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
random_control,10,"{'1111': 33, '0010': 87, '1100': 94, '0101': 44, '1001': 48, '0011': 49, '0111': 41, '1011': 49, '0000': 72, '1010': 75, '0100': 94, '0001': 44, '1110': 72, '1000': 110, '0110': 62, '1101': 50}","{'H_AFM': np.float64(0.037109375), 'H_FM': np.float64(-0.037109375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,11,"{'1011': 35, '1101': 44, '1000': 60, '0110': 98, '0000': 96, '0010': 55, '0111': 105, '0011': 59, '0101': 59, '1001': 72, '1100': 34, '0100': 51, '1111': 48, '0001': 87, '1010': 32, '1110': 89}","{'H_AFM': np.float64(-0.021484375), 'H_FM': np.float64(0.072265625), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,12,"{'1101': 44, '1010': 67, '1011': 57, '0011': 45, '0111': 41, '0010': 81, '0000': 91, '1110': 64, '0001': 44, '1111': 53, '0101': 47, '1001': 54, '1100': 61, '0100': 92, '1000': 81, '0110': 102}","{'H_AFM': np.float64(-0.025390625), 'H_FM': np.float64(0.052734375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,13,"{'1010': 87, '0001': 28, '1100': 60, '0010': 103, '0000': 122, '1000': 70, '0110': 78, '1101': 43, '1110': 63, '1001': 52, '0101': 31, '1111': 56, '1011': 47, '0111': 43, '0011': 48, '0100': 93}","{'H_AFM': np.float64(-0.009765625), 'H_FM': np.float64(-0.158203125), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
random_control,14,"{'1100': 27, '0100': 81, '0000': 90, '0010': 53, '1110': 77, '1011': 52, '0011': 105, '0111': 84, '1101': 64, '1000': 38, '0110': 52, '0001': 51, '1111': 53, '1010': 67, '0101': 49, '1001': 81}","{'H_AFM': np.float64(0.078125), 'H_FM': np.float64(-0.0234375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,15,"{'1001': 36, '0101': 92, '0000': 75, '0010': 100, '1110': 37, '1101': 82, '1000': 72, '0110': 49, '1011': 46, '0111': 91, '0011': 56, '0100': 51, '1100': 37, '1010': 63, '0001': 54, '1111': 83}","{'H_AFM': np.float64(-0.263671875), 'H_FM': np.float64(-0.306640625), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
random_control,16,"{'1010': 94, '0010': 65, '0000': 82, '1101': 67, '1000': 52, '0110': 90, '0001': 53, '1111': 36, '1110': 100, '0111': 66, '0011': 45, '1011': 36, '1100': 61, '0101': 42, '1001': 61, '0100': 74}","{'H_AFM': np.float64(-0.107421875), 'H_FM': np.float64(0.138671875), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
random_control,17,"{'1010': 38, '0000': 87, '0011': 69, '0111': 51, '1011': 89, '0100': 41, '1101': 94, '0010': 58, '1100': 39, '0110': 110, '1000': 64, '1111': 42, '0001': 56, '1001': 41, '0101': 69, '1110': 76}","{'H_AFM': np.float64(-0.0234375), 'H_FM': np.float64(0.05859375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,18,"{'1100': 35, '1111': 39, '0000': 91, '1000': 61, '0110': 95, '1101': 56, '1001': 47, '0101': 78, '1110': 85, '0011': 81, '0111': 56, '1011': 80, '0100': 62, '0001': 53, '1010': 52, '0010': 53}","{'H_AFM': np.float64(0.0), 'H_FM': np.float64(0.1015625), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,19,"{'0100': 41, '1011': 104, '0011': 94, '0111': 59, '0001': 74, '1111': 48, '1000': 99, '0110': 46, '1101': 41, '1100': 46, '0101': 34, '1001': 66, '0000': 101, '0010': 77, '1010': 59, '1110': 35}","{'H_AFM': np.float64(0.15234375), 'H_FM': np.float64(-0.17578125), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
random_control,20,"{'1011': 73, '1010': 45, '0001': 52, '1111': 57, '0101': 56, '1001': 74, '1100': 41, '1110': 49, '1000': 38, '0110': 96, '1101': 97, '0010': 99, '0000': 79, '0100': 77, '0011': 51, '0111': 40}","{'H_AFM': np.float64(-0.08203125), 'H_FM': np.float64(0.0859375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,21,"{'1111': 43, '1010': 75, '0111': 79, '0011': 95, '1011': 43, '1100': 46, '0101': 54, '1001': 69, '1101': 71, '1000': 47, '0110': 57, '0100': 73, '0010': 61, '0000': 80, '0001': 58, '1110': 73}","{'H_AFM': np.float64(0.021484375), 'H_FM': np.float64(-0.013671875), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,22,"{'1100': 46, '1111': 39, '1110': 72, '0100': 103, '1010': 61, '1011': 37, '0111': 73, '0011': 98, '1101': 67, '1000': 41, '0110': 50, '1001': 81, '0101': 54, '0000': 101, '0010': 52, '0001': 49}","{'H_AFM': np.float64(0.12109375), 'H_FM': np.float64(-0.02734375), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,23,"{'1011': 34, '0001': 46, '0010': 93, '0000': 105, '1110': 68, '0100': 87, '1100': 69, '0101': 58, '1001': 52, '1010': 71, '1101': 39, '1000': 61, '0110': 72, '0111': 58, '0011': 64, '1111': 47}","{'H_AFM': np.float64(0.0234375), 'H_FM': np.float64(-0.1015625), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
random_control,24,"{'1110': 32, '1011': 73, '1010': 53, '1100': 32, '0000': 85, '0010': 91, '0001': 61, '1111': 65, '0111': 48, '0011': 55, '0100': 78, '1101': 84, '1000': 46, '0110': 97, '1001': 75, '0101': 49}","{'H_AFM': np.float64(-0.08984375), 'H_FM': np.float64(0.0546875), 'H_TF': np.float64(0.0)}",False,5.0,0.33065658691871025
random_control,25,"{'1011': 54, '1101': 45, '1100': 56, '0101': 66, '1001': 45, '0111': 103, '0011': 91, '0001': 88, '1111': 36, '0000': 87, '0010': 80, '1110': 36, '1010': 43, '1000': 66, '0110': 68, '0100': 60}","{'H_AFM': np.float64(0.06640625), 'H_FM': np.float64(-0.12109375), 'H_TF': np.float64(0.0)}",True,5.0,0.33065658691871025
