phase,trial,counts,energies,success,iteration,bias_strength
learned,91,"{'0001': 63, '1101': 70, '1100': 58, '0110': 72, '1000': 64, '1010': 71, '0100': 74, '1110': 47, '1001': 69, '0101': 64, '0011': 60, '0111': 52, '1011': 63, '0010': 67, '0000': 75, '1111': 55}","{'H_AFM': np.float64(-0.06640625), 'H_FM': np.float64(0.04296875), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,92,"{'1011': 73, '1110': 62, '1010': 45, '0000': 63, '0010': 72, '0100': 62, '1100': 66, '1101': 65, '1000': 64, '0110': 57, '1001': 68, '0101': 70, '0011': 62, '0111': 62, '1111': 68, '0001': 65}","{'H_AFM': np.float64(0.04296875), 'H_FM': np.float64(-0.03125), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,93,"{'0111': 61, '0011': 62, '0100': 74, '1010': 55, '1100': 56, '1011': 66, '0010': 60, '0000': 62, '0001': 62, '1111': 68, '1000': 66, '0110': 53, '1101': 71, '1110': 56, '1001': 85, '0101': 67}","{'H_AFM': np.float64(-0.01953125), 'H_FM': np.float64(0.02734375), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,94,"{'0010': 50, '0111': 55, '0011': 71, '1011': 63, '1001': 51, '0101': 58, '1110': 74, '1000': 77, '0110': 72, '1101': 61, '1100': 61, '1111': 73, '0001': 59, '1010': 70, '0000': 63, '0100': 66}","{'H_AFM': np.float64(0.04296875), 'H_FM': np.float64(-0.0234375), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,95,"{'1100': 72, '1101': 60, '0000': 64, '0100': 55, '1001': 69, '0101': 64, '1110': 72, '1011': 72, '0011': 75, '0111': 53, '1010': 54, '1111': 67, '0001': 58, '1000': 66, '0110': 55, '0010': 68}","{'H_AFM': np.float64(0.1015625), 'H_FM': np.float64(-0.0390625), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,96,"{'1010': 59, '1100': 60, '1111': 74, '0001': 65, '1011': 65, '0011': 78, '0111': 68, '0100': 75, '1110': 54, '1001': 55, '0101': 65, '1101': 67, '1000': 65, '0110': 55, '0010': 53, '0000': 66}","{'H_AFM': np.float64(0.076171875), 'H_FM': np.float64(-0.095703125), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,97,"{'1100': 51, '1111': 66, '1010': 53, '1011': 77, '0011': 71, '0111': 58, '0010': 66, '0000': 77, '1000': 67, '0110': 62, '1101': 52, '0100': 73, '1001': 64, '0101': 69, '1110': 58, '0001': 60}","{'H_AFM': np.float64(0.041015625), 'H_FM': np.float64(-0.025390625), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,98,"{'0001': 55, '1000': 63, '0110': 73, '1010': 72, '1100': 57, '0000': 67, '0010': 56, '1001': 59, '0101': 68, '1110': 76, '0100': 49, '1101': 59, '0011': 68, '0111': 65, '1011': 61, '1111': 76}","{'H_AFM': np.float64(-0.03515625), 'H_FM': np.float64(-0.01953125), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,99,"{'1110': 67, '1101': 62, '0001': 60, '1111': 74, '1010': 62, '0000': 66, '0010': 60, '0110': 57, '1000': 65, '1100': 74, '1011': 65, '0011': 65, '0111': 57, '0100': 66, '1001': 61, '0101': 63}","{'H_AFM': np.float64(0.076171875), 'H_FM': np.float64(-0.064453125), 'H_TF': np.float64(0.0)}",False,7.0,0.2449564243778087
learned,0,"{'0001': 60, '0000': 67, '0010': 80, '1101': 70, '0111': 58, '0011': 72, '1011': 68, '1010': 46, '1100': 64, '0110': 61, '1000': 69, '1111': 60, '0100': 72, '1001': 62, '0101': 61, '1110': 54}","{'H_AFM': np.float64(0.06640625), 'H_FM': np.float64(-0.0625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,1,"{'1110': 67, '0100': 60, '1100': 68, '0110': 55, '1000': 64, '0010': 57, '0000': 69, '1001': 62, '0101': 66, '1010': 68, '1011': 69, '0011': 64, '0111': 58, '1111': 58, '0001': 74, '1101': 65}","{'H_AFM': np.float64(0.029296875), 'H_FM': np.float64(-0.001953125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,2,"{'1011': 54, '0010': 50, '1110': 64, '1010': 60, '0100': 70, '1100': 70, '0101': 57, '1001': 75, '0111': 56, '0011': 69, '0001': 55, '1111': 78, '1101': 56, '1000': 67, '0110': 87, '0000': 56}","{'H_AFM': np.float64(0.05078125), 'H_FM': np.float64(0.07421875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,3,"{'1010': 68, '0000': 72, '0001': 58, '1111': 63, '0100': 68, '1101': 65, '1100': 65, '0110': 60, '1000': 69, '1001': 66, '0101': 75, '1110': 59, '0010': 62, '0011': 56, '0111': 67, '1011': 51}","{'H_AFM': np.float64(-0.08203125), 'H_FM': np.float64(-0.03125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,4,"{'1100': 61, '1011': 62, '1010': 72, '1101': 71, '0110': 66, '1000': 58, '0100': 67, '0000': 67, '0010': 69, '1110': 65, '1001': 53, '0101': 66, '0001': 65, '1111': 62, '0111': 73, '0011': 47}","{'H_AFM': np.float64(-0.08984375), 'H_FM': np.float64(-0.01171875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,5,"{'0001': 68, '0100': 72, '0010': 64, '0000': 83, '1010': 73, '1111': 62, '0011': 55, '0111': 65, '1011': 65, '1110': 59, '1101': 48, '1000': 68, '0110': 61, '0101': 63, '1001': 59, '1100': 59}","{'H_AFM': np.float64(-0.021484375), 'H_FM': np.float64(-0.033203125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,6,"{'0010': 50, '1100': 54, '0100': 80, '1110': 77, '1011': 51, '0011': 70, '0111': 68, '1111': 65, '0001': 61, '0110': 65, '1000': 74, '0101': 59, '1001': 75, '1010': 58, '1101': 63, '0000': 54}","{'H_AFM': np.float64(0.013671875), 'H_FM': np.float64(0.068359375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,7,"{'0100': 66, '1101': 65, '1000': 65, '0110': 64, '1111': 85, '0001': 75, '1110': 62, '1001': 48, '0101': 55, '1011': 62, '0011': 69, '0111': 66, '0010': 67, '0000': 63, '1010': 56, '1100': 56}","{'H_AFM': np.float64(0.078125), 'H_FM': np.float64(-0.1171875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,8,"{'1011': 69, '1010': 67, '0010': 71, '1110': 73, '1101': 61, '0101': 67, '1001': 55, '1100': 51, '0110': 75, '1000': 56, '0100': 67, '0000': 48, '0001': 67, '1111': 67, '0111': 76, '0011': 54}","{'H_AFM': np.float64(-0.087890625), 'H_FM': np.float64(0.083984375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,9,"{'1010': 64, '1111': 59, '1100': 59, '1011': 61, '0011': 58, '0111': 68, '1110': 75, '1001': 52, '0101': 71, '0100': 76, '0010': 64, '0000': 66, '1101': 77, '1000': 52, '0110': 60, '0001': 62}","{'H_AFM': np.float64(-0.02734375), 'H_FM': np.float64(-0.0078125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,10,"{'0100': 48, '1000': 71, '0110': 65, '1101': 65, '0001': 68, '1111': 73, '1011': 64, '0011': 79, '0111': 56, '1100': 59, '0010': 70, '0000': 69, '1010': 59, '1110': 59, '1001': 48, '0101': 71}","{'H_AFM': np.float64(0.029296875), 'H_FM': np.float64(-0.115234375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,11,"{'1011': 42, '1110': 64, '0100': 61, '1010': 70, '0101': 55, '1001': 66, '1100': 65, '1111': 60, '0001': 79, '1101': 61, '1000': 61, '0110': 58, '0011': 75, '0111': 67, '0000': 78, '0010': 62}","{'H_AFM': np.float64(0.052734375), 'H_FM': np.float64(-0.060546875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,12,"{'1110': 58, '1111': 59, '0111': 61, '0011': 65, '1011': 56, '0110': 58, '1000': 61, '1100': 57, '1001': 68, '0101': 68, '0010': 65, '0000': 77, '1010': 67, '0100': 68, '0001': 66, '1101': 70}","{'H_AFM': np.float64(-0.037109375), 'H_FM': np.float64(-0.025390625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,13,"{'0001': 70, '1000': 67, '0110': 59, '1101': 67, '0000': 68, '0010': 61, '0011': 82, '0111': 70, '1011': 60, '1111': 53, '0100': 53, '1110': 69, '0101': 53, '1001': 74, '1100': 59, '1010': 59}","{'H_AFM': np.float64(0.060546875), 'H_FM': np.float64(-0.005859375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,14,"{'1010': 67, '1011': 71, '0011': 65, '0111': 58, '1110': 64, '1001': 67, '0101': 72, '0001': 60, '1111': 59, '1101': 61, '1100': 64, '0110': 60, '1000': 67, '0000': 65, '0010': 54, '0100': 70}","{'H_AFM': np.float64(-0.0078125), 'H_FM': np.float64(0.04296875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,15,"{'1110': 69, '0011': 58, '0111': 56, '1101': 54, '0001': 76, '1111': 68, '1100': 64, '0110': 68, '1000': 56, '0000': 58, '0010': 76, '1001': 48, '0101': 71, '1011': 69, '1010': 63, '0100': 70}","{'H_AFM': np.float64(0.015625), 'H_FM': np.float64(0.0234375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,16,"{'1111': 77, '1100': 63, '1000': 54, '0110': 68, '1101': 58, '0000': 57, '0010': 49, '0100': 58, '1010': 73, '1110': 73, '1001': 65, '0101': 73, '0011': 56, '0111': 66, '1011': 71, '0001': 63}","{'H_AFM': np.float64(-0.041015625), 'H_FM': np.float64(0.060546875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,17,"{'1101': 62, '0001': 45, '1010': 64, '0010': 60, '0000': 74, '1100': 63, '1011': 66, '0111': 73, '0011': 71, '1110': 74, '1001': 50, '0101': 59, '1000': 70, '0110': 62, '0100': 68, '1111': 63}","{'H_AFM': np.float64(0.044921875), 'H_FM': np.float64(-0.095703125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,18,"{'0001': 66, '0010': 62, '1011': 77, '0111': 78, '0011': 76, '1100': 67, '0100': 69, '1101': 59, '1000': 56, '0110': 54, '1001': 65, '0101': 59, '1110': 67, '1111': 65, '0000': 51, '1010': 53}","{'H_AFM': np.float64(0.111328125), 'H_FM': np.float64(0.001953125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,19,"{'0100': 71, '1100': 65, '0010': 61, '0000': 79, '1001': 65, '0101': 46, '1110': 57, '0001': 54, '1111': 69, '1011': 65, '0111': 60, '0011': 74, '1000': 59, '0110': 67, '1101': 62, '1010': 70}","{'H_AFM': np.float64(0.087890625), 'H_FM': np.float64(-0.064453125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,20,"{'0100': 58, '1100': 50, '1010': 62, '1000': 70, '0110': 67, '1101': 80, '1011': 64, '0111': 72, '0011': 60, '1111': 67, '0001': 58, '0010': 49, '0000': 74, '1001': 63, '0101': 68, '1110': 62}","{'H_AFM': np.float64(-0.076171875), 'H_FM': np.float64(-0.041015625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,21,"{'1010': 54, '0000': 57, '1101': 55, '1110': 60, '1100': 65, '0101': 68, '1001': 77, '0001': 73, '1111': 73, '1011': 57, '0111': 61, '0011': 58, '0010': 64, '1000': 67, '0110': 66, '0100': 69}","{'H_AFM': np.float64(0.001953125), 'H_FM': np.float64(0.048828125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,22,"{'1110': 66, '0000': 64, '1100': 59, '1001': 71, '0101': 65, '0011': 59, '0111': 65, '1011': 64, '0010': 64, '1010': 77, '0001': 65, '1111': 69, '1101': 69, '1000': 53, '0110': 53, '0100': 61}","{'H_AFM': np.float64(-0.056640625), 'H_FM': np.float64(0.001953125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,23,"{'0000': 69, '1110': 67, '1111': 53, '0111': 58, '0011': 64, '1011': 64, '0100': 67, '1100': 57, '1000': 64, '0110': 70, '1101': 73, '0001': 52, '0010': 70, '1001': 67, '0101': 69, '1010': 60}","{'H_AFM': np.float64(-0.052734375), 'H_FM': np.float64(0.037109375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,24,"{'1101': 64, '0001': 65, '0111': 58, '0011': 59, '1011': 70, '1100': 59, '1001': 63, '0101': 62, '1110': 58, '0100': 64, '1000': 69, '0110': 59, '1111': 65, '0000': 63, '0010': 80, '1010': 66}","{'H_AFM': np.float64(-0.037109375), 'H_FM': np.float64(-0.021484375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,25,"{'1111': 61, '1110': 44, '0000': 66, '0010': 56, '1010': 67, '1011': 65, '0011': 62, '0111': 59, '1100': 59, '1101': 82, '1000': 74, '0110': 59, '1001': 66, '0101': 78, '0001': 68, '0100': 58}","{'H_AFM': np.float64(-0.103515625), 'H_FM': np.float64(-0.017578125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,26,"{'0010': 67, '1101': 82, '1100': 70, '0000': 61, '1111': 57, '0001': 78, '1001': 55, '0101': 61, '1110': 59, '1011': 57, '0011': 77, '0111': 53, '0100': 67, '1010': 69, '1000': 54, '0110': 57}","{'H_AFM': np.float64(0.060546875), 'H_FM': np.float64(-0.029296875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,27,"{'0100': 61, '1111': 60, '0010': 70, '0000': 50, '0001': 65, '0110': 60, '1000': 64, '1100': 50, '1001': 62, '0101': 66, '1110': 63, '1101': 64, '1011': 82, '0111': 60, '0011': 68, '1010': 79}","{'H_AFM': np.float64(-0.078125), 'H_FM': np.float64(0.07421875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,28,"{'1111': 62, '1011': 66, '0011': 58, '0111': 68, '1110': 65, '0110': 56, '1000': 63, '1100': 60, '0101': 61, '1001': 73, '0001': 69, '0100': 60, '0010': 78, '0000': 58, '1010': 63, '1101': 64}","{'H_AFM': np.float64(-0.0390625), 'H_FM': np.float64(0.01953125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,29,"{'0010': 53, '0001': 66, '0100': 76, '1101': 60, '1000': 61, '0110': 76, '1100': 63, '0000': 60, '1110': 60, '1001': 83, '0101': 52, '1011': 59, '0111': 56, '0011': 66, '1111': 61, '1010': 72}","{'H_AFM': np.float64(0.0078125), 'H_FM': np.float64(0.13671875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,30,"{'1100': 75, '1111': 53, '0001': 67, '0111': 64, '0011': 69, '1011': 67, '0110': 68, '1000': 58, '1110': 64, '1001': 70, '0101': 57, '1101': 52, '0100': 74, '0000': 53, '0010': 64, '1010': 69}","{'H_AFM': np.float64(0.0546875), 'H_FM': np.float64(0.109375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,31,"{'1110': 58, '0000': 69, '0110': 68, '1000': 62, '1100': 78, '1001': 74, '0101': 58, '0010': 60, '1010': 61, '1011': 59, '0011': 64, '0111': 63, '1111': 63, '0001': 58, '0100': 67, '1101': 62}","{'H_AFM': np.float64(0.052734375), 'H_FM': np.float64(0.001953125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,32,"{'1011': 68, '0001': 72, '0000': 62, '0010': 67, '1101': 58, '0110': 61, '1000': 54, '1100': 62, '1111': 66, '0100': 49, '1110': 79, '1001': 69, '0101': 74, '0011': 60, '0111': 67, '1010': 56}","{'H_AFM': np.float64(-0.00390625), 'H_FM': np.float64(0.03515625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,33,"{'1010': 68, '1110': 72, '1011': 63, '0111': 59, '0011': 67, '1100': 53, '1001': 65, '0101': 67, '0100': 47, '0000': 60, '0010': 62, '1111': 79, '0001': 70, '1000': 61, '0110': 51, '1101': 80}","{'H_AFM': np.float64(-0.03125), 'H_FM': np.float64(-0.0625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,34,"{'1010': 61, '0011': 52, '0111': 53, '1100': 65, '0000': 71, '0010': 60, '1101': 71, '1000': 62, '0110': 71, '1110': 65, '1001': 68, '0101': 64, '0100': 64, '1111': 64, '0001': 60, '1011': 73}","{'H_AFM': np.float64(-0.01171875), 'H_FM': np.float64(0.03515625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,35,"{'1101': 60, '0100': 59, '0001': 59, '1100': 63, '0110': 70, '1000': 66, '0000': 66, '0010': 60, '1011': 78, '0011': 74, '0111': 61, '1110': 68, '1001': 61, '0101': 52, '1111': 58, '1010': 69}","{'H_AFM': np.float64(0.056640625), 'H_FM': np.float64(0.021484375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,36,"{'1111': 64, '0100': 67, '1100': 56, '0011': 61, '0111': 61, '1011': 61, '1101': 59, '1000': 59, '0110': 69, '0010': 75, '0000': 61, '1110': 62, '1001': 66, '0101': 62, '0001': 69, '1010': 72}","{'H_AFM': np.float64(-0.0546875), 'H_FM': np.float64(0.05078125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,37,"{'0010': 57, '1010': 69, '1101': 76, '0000': 69, '0111': 60, '0011': 59, '1011': 68, '0110': 57, '1000': 62, '1100': 74, '1001': 61, '0101': 68, '1110': 65, '0100': 64, '0001': 63, '1111': 52}","{'H_AFM': np.float64(-0.00390625), 'H_FM': np.float64(0.0), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,38,"{'0100': 58, '1110': 75, '1011': 72, '0111': 65, '0011': 64, '1100': 62, '1010': 54, '0000': 70, '0010': 60, '1111': 69, '0001': 70, '1001': 59, '0101': 62, '1101': 72, '1000': 50, '0110': 62}","{'H_AFM': np.float64(0.07421875), 'H_FM': np.float64(-0.03515625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,39,"{'0100': 59, '1111': 59, '0001': 74, '1100': 63, '0000': 63, '0010': 57, '0111': 60, '0011': 57, '1011': 76, '1000': 80, '0110': 71, '1101': 58, '1110': 71, '1001': 62, '0101': 63, '1010': 51}","{'H_AFM': np.float64(0.03125), 'H_FM': np.float64(0.05078125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,40,"{'0100': 62, '1100': 70, '1110': 69, '0111': 56, '0011': 74, '1011': 66, '0101': 68, '1001': 68, '0001': 45, '1111': 70, '1010': 69, '0000': 55, '0010': 66, '1000': 55, '0110': 69, '1101': 62}","{'H_AFM': np.float64(0.01171875), 'H_FM': np.float64(0.03125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,41,"{'1011': 56, '0001': 63, '0010': 67, '0000': 68, '1101': 58, '1010': 69, '0111': 57, '0011': 52, '1001': 63, '0101': 65, '1110': 68, '0110': 77, '1000': 78, '1100': 53, '0100': 69, '1111': 61}","{'H_AFM': np.float64(-0.099609375), 'H_FM': np.float64(0.056640625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,42,"{'1101': 61, '1100': 63, '0001': 65, '1111': 61, '1010': 69, '0000': 62, '0010': 71, '0111': 61, '0011': 64, '1011': 63, '1110': 66, '0100': 58, '0101': 55, '1001': 74, '0110': 69, '1000': 62}","{'H_AFM': np.float64(-0.013671875), 'H_FM': np.float64(0.052734375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,43,"{'1111': 54, '0001': 61, '0010': 59, '0000': 57, '1011': 65, '0011': 71, '0111': 70, '1000': 61, '0110': 61, '1101': 74, '0101': 65, '1001': 67, '1100': 75, '1110': 69, '0100': 56, '1010': 59}","{'H_AFM': np.float64(0.03515625), 'H_FM': np.float64(0.015625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,44,"{'1101': 60, '0100': 68, '1110': 48, '1111': 67, '0001': 46, '1100': 75, '0000': 69, '0010': 72, '1000': 63, '0110': 62, '1011': 58, '0011': 83, '0111': 57, '1001': 65, '0101': 59, '1010': 72}","{'H_AFM': np.float64(0.056640625), 'H_FM': np.float64(-0.083984375), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,45,"{'1101': 67, '0010': 63, '1010': 65, '1100': 68, '1110': 61, '1001': 50, '0101': 72, '1111': 58, '0001': 73, '0100': 70, '1011': 71, '0011': 54, '0111': 65, '0000': 71, '1000': 60, '0110': 56}","{'H_AFM': np.float64(-0.001953125), 'H_FM': np.float64(-0.033203125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,46,"{'0001': 52, '1110': 70, '1011': 54, '0011': 72, '0111': 66, '1101': 55, '1010': 59, '0010': 57, '0000': 78, '1111': 55, '1100': 56, '0110': 79, '1000': 66, '0101': 64, '1001': 73, '0100': 68}","{'H_AFM': np.float64(-0.00390625), 'H_FM': np.float64(0.05078125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,47,"{'1101': 58, '0100': 63, '0110': 64, '1000': 62, '1100': 56, '1010': 69, '0001': 56, '1111': 67, '0000': 59, '0010': 72, '1011': 73, '0111': 55, '0011': 71, '1001': 66, '0101': 73, '1110': 60}","{'H_AFM': np.float64(-0.04296875), 'H_FM': np.float64(0.03125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,48,"{'1101': 63, '1010': 61, '0001': 67, '1111': 45, '0010': 60, '0000': 71, '0100': 70, '0011': 60, '0111': 68, '1011': 71, '1110': 66, '0110': 54, '1000': 61, '0101': 68, '1001': 65, '1100': 74}","{'H_AFM': np.float64(0.033203125), 'H_FM': np.float64(0.025390625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,49,"{'0100': 59, '1110': 74, '0000': 71, '0010': 53, '1111': 59, '0001': 61, '1101': 63, '0101': 70, '1001': 60, '1100': 59, '0110': 70, '1000': 73, '1011': 61, '0111': 69, '0011': 58, '1010': 64}","{'H_AFM': np.float64(-0.052734375), 'H_FM': np.float64(0.013671875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,50,"{'0011': 66, '0111': 55, '1100': 74, '0101': 71, '1001': 56, '0010': 68, '0000': 61, '0100': 68, '1101': 62, '1000': 55, '0110': 70, '1010': 68, '1011': 65, '1110': 60, '0001': 67, '1111': 58}","{'H_AFM': np.float64(0.015625), 'H_FM': np.float64(0.0390625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,51,"{'1101': 56, '0100': 55, '1010': 60, '0111': 77, '0011': 74, '1011': 64, '1110': 77, '0000': 64, '0010': 57, '0101': 54, '1001': 63, '1100': 63, '0001': 63, '1111': 72, '1000': 62, '0110': 63}","{'H_AFM': np.float64(0.083984375), 'H_FM': np.float64(-0.044921875), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,52,"{'1111': 56, '0000': 80, '1101': 72, '1010': 73, '0010': 67, '0101': 62, '1001': 51, '1100': 58, '0110': 61, '1000': 71, '1011': 71, '0011': 66, '0111': 55, '0100': 44, '0001': 80, '1110': 57}","{'H_AFM': np.float64(-0.021484375), 'H_FM': np.float64(-0.072265625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,53,"{'1101': 64, '1010': 70, '1111': 66, '0001': 56, '1001': 72, '0101': 61, '1110': 71, '1100': 63, '0110': 61, '1000': 66, '1011': 77, '0011': 59, '0111': 67, '0010': 54, '0000': 62, '0100': 55}","{'H_AFM': np.float64(-0.0234375), 'H_FM': np.float64(0.03125), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
learned,54,"{'1010': 76, '1101': 66, '1011': 64, '0011': 60, '0111': 41, '1111': 74, '0001': 63, '0101': 66, '1001': 57, '1100': 70, '0100': 64, '1110': 49, '0010': 72, '0000': 62, '1000': 74, '0110': 66}","{'H_AFM': np.float64(-0.03515625), 'H_FM': np.float64(-0.0390625), 'H_TF': np.float64(0.0)}",False,8.0,0.2108359483385415
